fecha,Ocupantes,Fallecidos,Decada,Supervivientes
2004-07-22,11,6,1970-01-01 00:00:00.000002000,5
2004-07-29,3,2,1970-01-01 00:00:00.000002000,1
2004-08-13,2,1,1970-01-01 00:00:00.000002000,1
2004-08-21,25,25,1970-01-01 00:00:00.000002000,0
2004-08-24,46,46,1970-01-01 00:00:00.000002000,0
2004-08-24,41,41,1970-01-01 00:00:00.000002000,0
2004-08-27,3,1,1970-01-01 00:00:00.000002000,2
2004-09-09,2,2,1970-01-01 00:00:00.000002000,0
2004-11-09,17,17,1970-01-01 00:00:00.000002000,0
2004-09-29,1,1,1970-01-01 00:00:00.000002000,0
2004-05-10,4,4,1970-01-01 00:00:00.000002000,0
2004-10-14,7,7,1970-01-01 00:00:00.000002000,0
2004-10-14,2,2,1970-01-01 00:00:00.000002000,0
2004-10-15,3,3,1970-01-01 00:00:00.000002000,0
2004-10-16,2,2,1970-01-01 00:00:00.000002000,0
2004-10-19,15,13,1970-01-01 00:00:00.000002000,2
2004-10-24,5,5,1970-01-01 00:00:00.000002000,0
2004-10-24,10,10,1970-01-01 00:00:00.000002000,0
2004-11-18,21,3,1970-01-01 00:00:00.000002000,18
2004-11-21,53,53,1970-01-01 00:00:00.000002000,0
2004-11-22,3,3,1970-01-01 00:00:00.000002000,0
2004-11-27,6,6,1970-01-01 00:00:00.000002000,0
2004-11-28,6,3,1970-01-01 00:00:00.000002000,3
2004-11-30,163,25,1970-01-01 00:00:00.000002000,138
2004-10-12,16,16,1970-01-01 00:00:00.000002000,0
2004-11-12,7,1,1970-01-01 00:00:00.000002000,6
2004-11-12,2,2,1970-01-01 00:00:00.000002000,0
2005-01-13,9,9,1970-01-01 00:00:00.000002000,0
2005-01-13,20,20,1970-01-01 00:00:00.000002000,0
2005-01-13,1,1,1970-01-01 00:00:00.000002000,0
2005-01-26,31,31,1970-01-01 00:00:00.000002000,0
2005-01-27,2,2,1970-01-01 00:00:00.000002000,0
2005-01-30,10,10,1970-01-01 00:00:00.000002000,0
2005-03-02,104,104,1970-01-01 00:00:00.000002000,0
2005-03-02,7,7,1970-01-01 00:00:00.000002000,0
2005-02-16,8,8,1970-01-01 00:00:00.000002000,0
2005-02-22,13,2,1970-01-01 00:00:00.000002000,11
2005-02-22,18,15,1970-01-01 00:00:00.000002000,3
2005-08-03,2,2,1970-01-01 00:00:00.000002000,0
2005-03-15,2,2,1970-01-01 00:00:00.000002000,0
2005-03-16,52,28,1970-01-01 00:00:00.000002000,24
2005-03-23,8,8,1970-01-01 00:00:00.000002000,0
2005-03-26,14,8,1970-01-01 00:00:00.000002000,6
2005-03-31,9,9,1970-01-01 00:00:00.000002000,0
2005-12-04,18,18,1970-01-01 00:00:00.000002000,0
2005-04-20,169,3,1970-01-01 00:00:00.000002000,166
2005-04-21,11,11,1970-01-01 00:00:00.000002000,0
2005-04-28,13,13,1970-01-01 00:00:00.000002000,0
2005-02-05,2,2,1970-01-01 00:00:00.000002000,0
2005-05-05,11,10,1970-01-01 00:00:00.000002000,1
2005-07-05,15,15,1970-01-01 00:00:00.000002000,0
2005-05-16,10,10,1970-01-01 00:00:00.000002000,0
2005-05-18,13,13,1970-01-01 00:00:00.000002000,0
2005-05-25,27,27,1970-01-01 00:00:00.000002000,0
2005-02-06,42,7,1970-01-01 00:00:00.000002000,35
2005-07-16,60,60,1970-01-01 00:00:00.000002000,0
2005-02-08,309,0,1970-01-01 00:00:00.000002000,309
2005-06-08,39,16,1970-01-01 00:00:00.000002000,23
2005-10-08,14,14,1970-01-01 00:00:00.000002000,0
2005-08-14,121,121,1970-01-01 00:00:00.000002000,0
2005-08-16,160,160,1970-01-01 00:00:00.000002000,0
2005-08-23,98,40,1970-01-01 00:00:00.000002000,58
2005-05-09,117,99,1970-01-01 00:00:00.000002000,18
2005-05-09,11,11,1970-01-01 00:00:00.000002000,0
2005-09-09,14,14,1970-01-01 00:00:00.000002000,0
2005-04-10,100,2,1970-01-01 00:00:00.000002000,98
2005-10-22,117,117,1970-01-01 00:00:00.000002000,0
2005-06-12,94,94,1970-01-01 00:00:00.000002000,0
2005-08-12,103,0,1970-01-01 00:00:00.000002000,103
2005-10-12,110,108,1970-01-01 00:00:00.000002000,2
2005-12-19,20,20,1970-01-01 00:00:00.000002000,0
2005-12-23,23,23,1970-01-01 00:00:00.000002000,0
2006-02-01,3,3,1970-01-01 00:00:00.000002000,0
2006-07-01,12,12,1970-01-01 00:00:00.000002000,0
2006-08-01,6,6,1970-01-01 00:00:00.000002000,0
2006-09-01,11,11,1970-01-01 00:00:00.000002000,0
2006-01-19,43,42,1970-01-01 00:00:00.000002000,1
2006-05-02,3,3,1970-01-01 00:00:00.000002000,0
2006-08-02,1,1,1970-01-01 00:00:00.000002000,0
2006-03-31,19,19,1970-01-01 00:00:00.000002000,0
2006-10-04,17,14,1970-01-01 00:00:00.000002000,3
2006-04-23,6,6,1970-01-01 00:00:00.000002000,0
2006-04-24,16,2,1970-01-01 00:00:00.000002000,14
2006-03-05,113,113,1970-01-01 00:00:00.000002000,0
2006-05-14,3,1,1970-01-01 00:00:00.000002000,2
2006-05-23,4,4,1970-01-01 00:00:00.000002000,0
2006-03-06,40,40,1970-01-01 00:00:00.000002000,0
2006-11-06,7,5,1970-01-01 00:00:00.000002000,2
2006-06-21,9,9,1970-01-01 00:00:00.000002000,0
2006-07-07,5,5,1970-01-01 00:00:00.000002000,0
2006-09-07,203,125,1970-01-01 00:00:00.000002000,78
2006-10-07,45,45,1970-01-01 00:00:00.000002000,0
2006-07-27,17,17,1970-01-01 00:00:00.000002000,0
2006-03-08,17,17,1970-01-01 00:00:00.000002000,0
2006-04-08,1,1,1970-01-01 00:00:00.000002000,0
2006-08-13,3,3,1970-01-01 00:00:00.000002000,0
2006-08-22,170,170,1970-01-01 00:00:00.000002000,0
2006-08-27,50,49,1970-01-01 00:00:00.000002000,1
2006-01-09,148,29,1970-01-01 00:00:00.000002000,119
2006-02-09,14,14,1970-01-01 00:00:00.000002000,0
2006-11-09,15,12,1970-01-01 00:00:00.000002000,3
2006-09-17,18,13,1970-01-01 00:00:00.000002000,5
2006-09-29,161,154,1970-01-01 00:00:00.000002000,7
2006-10-10,16,4,1970-01-01 00:00:00.000002000,12
2006-10-19,15,15,1970-01-01 00:00:00.000002000,0
2006-10-29,105,96,1970-01-01 00:00:00.000002000,9
2006-11-17,12,12,1970-01-01 00:00:00.000002000,0
2006-11-18,5,5,1970-01-01 00:00:00.000002000,0
2006-11-27,38,38,1970-01-01 00:00:00.000002000,0
2006-10-12,3,3,1970-01-01 00:00:00.000002000,0
2007-01-01,102,102,1970-01-01 00:00:00.000002000,0
2007-09-01,35,34,1970-01-01 00:00:00.000002000,1
2007-01-20,12,12,1970-01-01 00:00:00.000002000,0
2007-01-25,54,0,1970-01-01 00:00:00.000002000,54
2007-07-03,140,22,1970-01-01 00:00:00.000002000,118
2007-08-03,7,4,1970-01-01 00:00:00.000002000,3
2007-11-03,5,1,1970-01-01 00:00:00.000002000,4
2007-03-14,4,4,1970-01-01 00:00:00.000002000,0
2007-03-17,57,6,1970-01-01 00:00:00.000002000,51
2007-03-23,11,11,1970-01-01 00:00:00.000002000,0
2007-04-25,5,3,1970-01-01 00:00:00.000002000,2
2007-04-27,18,18,1970-01-01 00:00:00.000002000,0
2007-05-05,114,114,1970-01-01 00:00:00.000002000,0
2007-06-05,9,9,1970-01-01 00:00:00.000002000,0
2007-05-17,3,3,1970-01-01 00:00:00.000002000,0
2007-05-24,20,13,1970-01-01 00:00:00.000002000,7
2007-03-06,22,21,1970-01-01 00:00:00.000002000,1
2007-04-06,6,6,1970-01-01 00:00:00.000002000,0
2007-06-13,22,15,1970-01-01 00:00:00.000002000,7
2007-06-21,25,1,1970-01-01 00:00:00.000002000,24
2007-06-25,22,22,1970-01-01 00:00:00.000002000,0
2007-06-28,78,5,1970-01-01 00:00:00.000002000,73
2007-05-07,3,3,1970-01-01 00:00:00.000002000,0
2007-08-07,5,1,1970-01-01 00:00:00.000002000,4
2007-07-17,187,187,1970-01-01 00:00:00.000002000,0
2007-07-23,9,1,1970-01-01 00:00:00.000002000,8
2007-07-24,5,5,1970-01-01 00:00:00.000002000,0
2007-07-29,9,9,1970-01-01 00:00:00.000002000,0
2007-09-08,20,20,1970-01-01 00:00:00.000002000,0
2007-08-16,10,6,1970-01-01 00:00:00.000002000,4
2007-08-20,165,0,1970-01-01 00:00:00.000002000,165
2007-08-22,2,2,1970-01-01 00:00:00.000002000,0
2007-08-22,14,14,1970-01-01 00:00:00.000002000,0
2007-08-26,15,14,1970-01-01 00:00:00.000002000,1
2007-07-09,8,8,1970-01-01 00:00:00.000002000,0
2007-09-16,130,90,1970-01-01 00:00:00.000002000,40
2007-09-24,6,1,1970-01-01 00:00:00.000002000,5
2007-04-10,22,21,1970-01-01 00:00:00.000002000,1
2007-08-10,17,17,1970-01-01 00:00:00.000002000,0
2007-08-11,4,0,1970-01-01 00:00:00.000002000,4
2007-11-30,57,57,1970-01-01 00:00:00.000002000,0
2007-03-12,4,4,1970-01-01 00:00:00.000002000,0
2007-05-12,2,2,1970-01-01 00:00:00.000002000,0
2008-04-01,18,18,1970-01-01 00:00:00.000002000,0
2008-12-01,11,11,1970-01-01 00:00:00.000002000,0
2008-01-17,152,0,1970-01-01 00:00:00.000002000,152
2008-01-23,20,20,1970-01-01 00:00:00.000002000,0
2008-01-26,3,3,1970-01-01 00:00:00.000002000,0
2008-02-21,46,46,1970-01-01 00:00:00.000002000,0
2008-02-26,20,5,1970-01-01 00:00:00.000002000,15
2008-03-03,10,10,1970-01-01 00:00:00.000002000,0
2008-03-04,19,19,1970-01-01 00:00:00.000002000,0
2008-09-04,1,1,1970-01-01 00:00:00.000002000,0
2008-11-04,8,8,1970-01-01 00:00:00.000002000,0
2008-04-15,85,0,1970-01-01 00:00:00.000002000,85
2008-04-16,13,13,1970-01-01 00:00:00.000002000,0
2008-04-28,20,20,1970-01-01 00:00:00.000002000,0
2008-05-17,5,2,1970-01-01 00:00:00.000002000,3
2008-05-24,6,4,1970-01-01 00:00:00.000002000,2
2008-05-26,9,9,1970-01-01 00:00:00.000002000,0
2008-05-29,12,11,1970-01-01 00:00:00.000002000,1
2008-05-30,136,3,1970-01-01 00:00:00.000002000,133
2008-08-06,4,4,1970-01-01 00:00:00.000002000,0
2008-10-06,214,32,1970-01-01 00:00:00.000002000,182
2008-06-18,1,1,1970-01-01 00:00:00.000002000,0
2008-06-20,10,10,1970-01-01 00:00:00.000002000,0
2008-06-26,18,18,1970-01-01 00:00:00.000002000,0
2008-06-27,8,7,1970-01-01 00:00:00.000002000,1
2008-06-29,7,6,1970-01-01 00:00:00.000002000,1
2008-06-30,4,4,1970-01-01 00:00:00.000002000,0
2008-06-07,2,1,1970-01-01 00:00:00.000002000,1
2008-07-07,8,0,1970-01-01 00:00:00.000002000,8
2008-07-31,8,8,1970-01-01 00:00:00.000002000,0
2008-03-08,7,5,1970-01-01 00:00:00.000002000,2
2008-05-08,13,9,1970-01-01 00:00:00.000002000,4
2008-06-08,10,10,1970-01-01 00:00:00.000002000,0
2008-08-13,3,3,1970-01-01 00:00:00.000002000,0
2008-08-20,172,154,1970-01-01 00:00:00.000002000,18
2008-08-24,90,68,1970-01-01 00:00:00.000002000,22
2008-08-30,3,3,1970-01-01 00:00:00.000002000,0
2008-01-09,3,3,1970-01-01 00:00:00.000002000,0
2008-03-09,7,7,1970-01-01 00:00:00.000002000,0
2008-09-14,88,88,1970-01-01 00:00:00.000002000,0
2008-09-19,6,4,1970-01-01 00:00:00.000002000,2
2008-09-27,5,4,1970-01-01 00:00:00.000002000,1
2008-08-10,19,18,1970-01-01 00:00:00.000002000,1
2008-10-15,4,4,1970-01-01 00:00:00.000002000,0
2008-11-13,7,7,1970-01-01 00:00:00.000002000,0
2008-11-16,8,7,1970-01-01 00:00:00.000002000,1
2008-11-27,7,7,1970-01-01 00:00:00.000002000,0
2008-03-12,3,3,1970-01-01 00:00:00.000002000,0
2008-11-12,3,3,1970-01-01 00:00:00.000002000,0
2008-12-15,12,12,1970-01-01 00:00:00.000002000,0
2008-12-20,115,0,1970-01-01 00:00:00.000002000,115
2009-01-01,2,2,1970-01-01 00:00:00.000002000,0
2009-04-01,9,8,1970-01-01 00:00:00.000002000,1
2009-01-15,13,13,1970-01-01 00:00:00.000002000,0
2009-01-15,155,0,1970-01-01 00:00:00.000002000,155
2009-07-02,28,24,1970-01-01 00:00:00.000002000,4
2009-12-02,49,49,1970-01-01 00:00:00.000002000,0
2009-02-15,13,13,1970-01-01 00:00:00.000002000,0
2009-02-20,5,5,1970-01-01 00:00:00.000002000,0
2009-02-25,134,9,1970-01-01 00:00:00.000002000,125
2009-09-03,11,11,1970-01-01 00:00:00.000002000,0
2009-12-03,18,17,1970-01-01 00:00:00.000002000,1
2009-03-22,14,14,1970-01-01 00:00:00.000002000,0
2009-03-23,2,2,1970-01-01 00:00:00.000002000,0
2009-01-04,16,16,1970-01-01 00:00:00.000002000,0
2009-06-04,24,24,1970-01-01 00:00:00.000002000,0
2009-09-04,6,6,1970-01-01 00:00:00.000002000,0
2009-04-29,7,7,1970-01-01 00:00:00.000002000,0
2009-03-05,18,18,1970-01-01 00:00:00.000002000,0
2009-05-20,112,112,1970-01-01 00:00:00.000002000,0
2009-05-26,4,4,1970-01-01 00:00:00.000002000,0
2009-01-06,228,228,1970-01-01 00:00:00.000002000,0
2009-07-06,1,1,1970-01-01 00:00:00.000002000,0
2009-08-06,13,13,1970-01-01 00:00:00.000002000,0
2009-06-29,3,3,1970-01-01 00:00:00.000002000,0
2009-06-30,153,152,1970-01-01 00:00:00.000002000,1
2009-03-07,26,26,1970-01-01 00:00:00.000002000,0
2009-07-15,168,168,1970-01-01 00:00:00.000002000,0
2009-07-19,21,16,1970-01-01 00:00:00.000002000,5
2009-07-24,153,16,1970-01-01 00:00:00.000002000,137
2009-02-08,16,16,1970-01-01 00:00:00.000002000,0
2009-04-08,72,1,1970-01-01 00:00:00.000002000,71
2009-08-08,9,9,1970-01-01 00:00:00.000002000,0
2009-11-08,13,13,1970-01-01 00:00:00.000002000,0
2009-08-26,7,7,1970-01-01 00:00:00.000002000,0
2009-08-09,13,10,1970-01-01 00:00:00.000002000,3
2009-09-24,3,1,1970-01-01 00:00:00.000002000,2
2009-09-25,3,3,1970-01-01 00:00:00.000002000,0
2009-10-17,4,4,1970-01-01 00:00:00.000002000,0
2009-10-21,6,6,1970-01-01 00:00:00.000002000,0
2009-10-22,10,1,1970-01-01 00:00:00.000002000,9
2009-01-11,11,11,1970-01-01 00:00:00.000002000,0
2009-01-11,11,11,1970-01-01 00:00:00.000002000,0
2009-12-11,15,1,1970-01-01 00:00:00.000002000,14
2009-11-14,3,3,1970-01-01 00:00:00.000002000,0
2009-11-28,7,3,1970-01-01 00:00:00.000002000,4
2009-11-29,8,6,1970-01-01 00:00:00.000002000,2
2010-01-22,2,2,1970-01-01 00:00:00.000002010,0
2010-01-25,90,90,1970-01-01 00:00:00.000002010,0
2010-01-25,10,2,1970-01-01 00:00:00.000002010,8
2010-01-28,8,8,1970-01-01 00:00:00.000002010,0
2010-02-14,11,11,1970-01-01 00:00:00.000002010,0
2010-10-04,96,96,1970-01-01 00:00:00.000002010,0
2010-10-04,18,10,1970-01-01 00:00:00.000002010,8
2010-04-13,5,5,1970-01-01 00:00:00.000002010,0
2010-04-21,6,3,1970-01-01 00:00:00.000002010,3
2010-12-05,104,103,1970-01-01 00:00:00.000002010,1
2010-05-15,8,8,1970-01-01 00:00:00.000002010,0
2010-05-17,44,44,1970-01-01 00:00:00.000002010,0
2010-05-22,166,159,1970-01-01 00:00:00.000002010,7
2010-06-19,11,11,1970-01-01 00:00:00.000002010,0
2010-06-23,7,7,1970-01-01 00:00:00.000002010,0
2010-05-07,14,12,1970-01-01 00:00:00.000002010,2
2010-07-28,152,152,1970-01-01 00:00:00.000002010,0
2010-07-28,4,4,1970-01-01 00:00:00.000002010,0
2010-01-08,3,3,1970-01-01 00:00:00.000002010,0
2010-03-08,15,12,1970-01-01 00:00:00.000002010,3
2010-09-08,9,5,1970-01-01 00:00:00.000002010,4
2010-08-16,131,2,1970-01-01 00:00:00.000002010,129
2010-08-21,4,4,1970-01-01 00:00:00.000002010,0
2010-08-24,14,14,1970-01-01 00:00:00.000002010,0
2010-08-24,96,44,1970-01-01 00:00:00.000002010,52
2010-08-25,20,19,1970-01-01 00:00:00.000002010,1
2010-08-27,10,10,1970-01-01 00:00:00.000002010,0
2010-03-09,2,2,1970-01-01 00:00:00.000002010,0
2010-04-09,9,9,1970-01-01 00:00:00.000002010,0
2010-09-13,51,17,1970-01-01 00:00:00.000002010,34
2010-09-21,13,10,1970-01-01 00:00:00.000002010,3
2010-06-10,28,28,1970-01-01 00:00:00.000002010,0
2010-12-10,8,8,1970-01-01 00:00:00.000002010,0
2010-10-21,2,2,1970-01-01 00:00:00.000002010,0
2010-04-11,68,68,1970-01-01 00:00:00.000002010,0
2010-05-11,21,21,1970-01-01 00:00:00.000002010,0
2010-11-25,10,7,1970-01-01 00:00:00.000002010,3
2010-11-28,8,8,1970-01-01 00:00:00.000002010,0
2010-04-12,169,2,1970-01-01 00:00:00.000002010,167
2010-12-15,22,22,1970-01-01 00:00:00.000002010,0
2011-01-01,124,3,1970-01-01 00:00:00.000002010,121
2011-09-01,105,77,1970-01-01 00:00:00.000002010,28
2011-08-02,9,9,1970-01-01 00:00:00.000002010,0
2011-10-02,12,6,1970-01-01 00:00:00.000002010,6
2011-02-14,14,14,1970-01-01 00:00:00.000002010,0
2011-03-21,9,9,1970-01-01 00:00:00.000002010,0
2011-04-04,33,32,1970-01-01 00:00:00.000002010,1
2011-04-19,23,18,1970-01-01 00:00:00.000002010,5
2011-04-21,7,7,1970-01-01 00:00:00.000002010,0
2011-07-05,27,27,1970-01-01 00:00:00.000002010,0
2011-05-18,22,22,1970-01-01 00:00:00.000002010,0
2011-06-20,52,47,1970-01-01 00:00:00.000002010,5
2011-06-07,9,9,1970-01-01 00:00:00.000002010,0
2011-08-07,115,77,1970-01-01 00:00:00.000002010,38
2011-11-07,37,7,1970-01-01 00:00:00.000002010,30
2011-07-13,16,16,1970-01-01 00:00:00.000002010,0
2011-07-26,80,80,1970-01-01 00:00:00.000002010,0
2011-07-28,2,2,1970-01-01 00:00:00.000002010,0
2011-06-08,38,38,1970-01-01 00:00:00.000002010,0
2011-09-08,11,11,1970-01-01 00:00:00.000002010,0
2011-08-20,15,12,1970-01-01 00:00:00.000002010,3
2011-08-26,4,4,1970-01-01 00:00:00.000002010,0
2011-02-09,21,21,1970-01-01 00:00:00.000002010,0
2011-06-09,9,8,1970-01-01 00:00:00.000002010,1
2011-07-09,45,44,1970-01-01 00:00:00.000002010,1
2011-09-14,36,30,1970-01-01 00:00:00.000002010,6
2011-09-16,1,1,1970-01-01 00:00:00.000002010,0
2011-09-22,9,2,1970-01-01 00:00:00.000002010,7
2011-09-25,19,19,1970-01-01 00:00:00.000002010,0
2011-09-29,18,18,1970-01-01 00:00:00.000002010,0
2011-10-13,32,28,1970-01-01 00:00:00.000002010,4
2011-10-27,9,1,1970-01-01 00:00:00.000002010,8
2011-10-11,5,5,1970-01-01 00:00:00.000002010,0
2011-11-11,8,8,1970-01-01 00:00:00.000002010,0
2011-07-12,5,5,1970-01-01 00:00:00.000002010,0
2011-12-26,3,3,1970-01-01 00:00:00.000002010,0
2012-01-30,5,3,1970-01-01 00:00:00.000002010,2
2012-03-15,2,2,1970-01-01 00:00:00.000002010,0
2012-03-16,12,12,1970-01-01 00:00:00.000002010,0
2012-02-04,43,33,1970-01-01 00:00:00.000002010,10
2012-04-20,127,127,1970-01-01 00:00:00.000002010,0
2012-04-30,13,13,1970-01-01 00:00:00.000002010,0
2012-09-05,45,45,1970-01-01 00:00:00.000002010,0
2012-05-14,21,15,1970-01-01 00:00:00.000002010,6
2012-02-06,4,0,1970-01-01 00:00:00.000002010,4
2012-03-06,153,153,1970-01-01 00:00:00.000002010,0
2012-06-06,14,14,1970-01-01 00:00:00.000002010,0
2012-11-06,13,13,1970-01-01 00:00:00.000002010,0
2012-06-21,7,7,1970-01-01 00:00:00.000002010,0
2012-08-18,4,3,1970-01-01 00:00:00.000002010,1
2012-08-19,32,32,1970-01-01 00:00:00.000002010,0
2012-12-09,14,10,1970-01-01 00:00:00.000002010,4
2012-09-28,19,19,1970-01-01 00:00:00.000002010,0
2012-07-10,22,15,1970-01-01 00:00:00.000002010,7
2012-07-10,4,3,1970-01-01 00:00:00.000002010,1
2012-11-21,10,10,1970-01-01 00:00:00.000002010,0
2012-11-30,7,7,1970-01-01 00:00:00.000002010,0
2012-05-12,11,11,1970-01-01 00:00:00.000002010,0
2012-09-12,7,7,1970-01-01 00:00:00.000002010,0
2012-12-25,27,27,1970-01-01 00:00:00.000002010,0
2012-12-25,71,1,1970-01-01 00:00:00.000002010,70
2012-12-29,8,5,1970-01-01 00:00:00.000002010,3
2013-02-01,3,3,1970-01-01 00:00:00.000002010,0
2013-04-01,6,6,1970-01-01 00:00:00.000002010,0
2013-01-29,21,21,1970-01-01 00:00:00.000002010,0
2013-02-13,45,5,1970-01-01 00:00:00.000002010,40
2013-04-03,10,7,1970-01-01 00:00:00.000002010,3
2013-08-03,2,2,1970-01-01 00:00:00.000002010,0
2013-04-13,108,0,1970-01-01 00:00:00.000002010,108
2013-04-29,7,7,1970-01-01 00:00:00.000002010,0
2013-05-31,4,4,1970-01-01 00:00:00.000002010,0
2013-06-25,20,20,1970-01-01 00:00:00.000002010,0
2013-06-07,307,3,1970-01-01 00:00:00.000002010,304
2013-07-07,10,10,1970-01-01 00:00:00.000002010,0
2013-09-08,6,4,1970-01-01 00:00:00.000002010,2
2013-08-14,2,2,1970-01-01 00:00:00.000002010,0
2013-03-10,20,16,1970-01-01 00:00:00.000002010,4
2013-10-10,16,2,1970-01-01 00:00:00.000002010,14
2013-10-16,49,49,1970-01-01 00:00:00.000002010,0
2013-03-11,18,8,1970-01-01 00:00:00.000002010,10
2013-09-11,21,13,1970-01-01 00:00:00.000002010,8
2013-10-11,7,5,1970-01-01 00:00:00.000002010,2
2013-11-17,50,50,1970-01-01 00:00:00.000002010,0
2013-11-29,3,3,1970-01-01 00:00:00.000002010,0
2013-11-29,33,33,1970-01-01 00:00:00.000002010,0
2013-05-12,5,5,1970-01-01 00:00:00.000002010,0
2013-12-26,9,9,1970-01-01 00:00:00.000002010,0
2014-01-20,7,2,1970-01-01 00:00:00.000002010,5
2014-11-02,77,76,1970-01-01 00:00:00.000002010,1
2014-02-16,18,18,1970-01-01 00:00:00.000002010,0
2014-02-21,11,11,1970-01-01 00:00:00.000002010,0
2014-08-03,239,239,1970-01-01 00:00:00.000002010,0
2014-03-18,2,2,1970-01-01 00:00:00.000002010,0
2014-04-19,8,8,1970-01-01 00:00:00.000002010,0
2014-04-20,8,8,1970-01-01 00:00:00.000002010,0
2014-08-05,6,6,1970-01-01 00:00:00.000002010,0
2014-05-17,17,16,1970-01-01 00:00:00.000002010,1
2014-06-14,49,49,1970-01-01 00:00:00.000002010,0
2014-02-07,4,4,1970-01-01 00:00:00.000002010,0
2014-07-07,19,18,1970-01-01 00:00:00.000002010,1
2014-07-17,298,298,1970-01-01 00:00:00.000002010,0
2014-07-23,58,48,1970-01-01 00:00:00.000002010,10
2014-07-24,116,116,1970-01-01 00:00:00.000002010,0
2014-10-08,48,39,1970-01-01 00:00:00.000002010,9
2014-08-30,7,7,1970-01-01 00:00:00.000002010,0
2014-08-31,3,3,1970-01-01 00:00:00.000002010,0
2014-09-20,9,4,1970-01-01 00:00:00.000002010,5
2014-04-10,4,2,1970-01-01 00:00:00.000002010,2
2014-12-28,6,6,1970-01-01 00:00:00.000002010,0
2014-12-28,162,162,1970-01-01 00:00:00.000002010,0
2015-01-18,37,37,1970-01-01 00:00:00.000002010,0
2015-04-02,58,43,1970-01-01 00:00:00.000002010,15
2015-09-03,10,10,1970-01-01 00:00:00.000002010,0
2015-03-24,150,150,1970-01-01 00:00:00.000002010,0
2015-06-25,9,9,1970-01-01 00:00:00.000002010,0
2015-06-30,122,122,1970-01-01 00:00:00.000002010,0
2015-07-31,11,11,1970-01-01 00:00:00.000002010,0
2015-12-08,6,1,1970-01-01 00:00:00.000002010,5
2015-08-16,54,54,1970-01-01 00:00:00.000002010,0
2015-05-09,7,7,1970-01-01 00:00:00.000002010,0
2015-09-15,7,3,1970-01-01 00:00:00.000002010,4
2015-02-10,11,11,1970-01-01 00:00:00.000002010,0
2015-02-10,10,10,1970-01-01 00:00:00.000002010,0
2015-10-31,4,4,1970-01-01 00:00:00.000002010,0
2015-10-31,224,224,1970-01-01 00:00:00.000002010,0
2015-04-11,43,41,1970-01-01 00:00:00.000002010,2
2015-11-21,7,7,1970-01-01 00:00:00.000002010,0
2015-11-24,26,15,1970-01-01 00:00:00.000002010,11
2016-08-01,2,2,1970-01-01 00:00:00.000002010,0
2016-02-02,72,1,1970-01-01 00:00:00.000002010,71
2016-02-24,23,23,1970-01-01 00:00:00.000002010,0
2016-02-26,11,2,1970-01-01 00:00:00.000002010,9
2016-09-03,4,3,1970-01-01 00:00:00.000002010,1
2016-03-15,22,22,1970-01-01 00:00:00.000002010,0
2016-03-19,62,62,1970-01-01 00:00:00.000002010,0
2016-03-29,7,7,1970-01-01 00:00:00.000002010,0
2016-04-04,5,5,1970-01-01 00:00:00.000002010,0
2016-04-13,12,12,1970-01-01 00:00:00.000002010,0
2016-04-29,13,13,1970-01-01 00:00:00.000002010,0
2016-05-19,66,66,1970-01-01 00:00:00.000002010,0
2016-07-22,29,29,1970-01-01 00:00:00.000002010,0
2016-07-30,16,16,1970-01-01 00:00:00.000002010,0
2016-05-08,300,0,1970-01-01 00:00:00.000002010,300
2016-08-31,5,5,1970-01-01 00:00:00.000002010,0
2016-10-24,5,5,1970-01-01 00:00:00.000002010,0
2016-11-28,77,71,1970-01-01 00:00:00.000002010,6
2016-03-12,13,13,1970-01-01 00:00:00.000002010,0
2016-07-12,48,48,1970-01-01 00:00:00.000002010,0
2016-12-18,13,13,1970-01-01 00:00:00.000002010,0
2016-12-20,6,5,1970-01-01 00:00:00.000002010,1
2016-12-25,92,92,1970-01-01 00:00:00.000002010,0
2017-01-16,4,4,1970-01-01 00:00:00.000002010,0
2017-02-21,5,5,1970-01-01 00:00:00.000002010,0
2017-10-03,7,7,1970-01-01 00:00:00.000002010,0
2017-03-27,6,6,1970-01-01 00:00:00.000002010,0
2017-05-05,2,2,1970-01-01 00:00:00.000002010,0
